conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,label
2006307145449631829,2025-12-31T10:11:13.000Z,1,aku genshin gue yg ini klo dijual dapet sejutaan ga yaa. kepo aja si😭☝🏻 https://t.co/Aib3AEJMsf,2006307145449631829,https://pbs.twimg.com/media/G9fVstob0AAFBnZ.jpg,,in,,0,2,0,https://x.com/akangrion/status/2006307145449631829,1087114553450627073,akangrion,aku genshin gue yg ini klo dijual dapet sejutaan ga yaa kepo aja si,negatif
2005238585235025933,2025-12-28T11:25:08.000Z,0,"sender baru cb genshin lagii. Kira-kira kalo akun aku gini, better ambil xilo atau columbina yaa? Apa lebih butuh DPS kayak Varesa? btw aku rate on pity 10, tabungan fate ada 60 Babu! https://t.co/RUprXon7GS",2005238585235025933,https://pbs.twimg.com/media/G9QJ3ZoXQAAW4WE.jpg,,in,,0,7,0,https://x.com/babufess/status/2005238585235025933,1373592890916491266,babufess,sender baru cb genshin lagii kirakira kalo akun aku gini better ambil xilo atau columbina yaa apa lebih butuh dps kayak varesa btw aku rate on pity tabungan fate ada babu,negatif
1998603579754471571,2025-12-10T04:00:00.000Z,324,"#GenshinImpact #HBD #Chasca 
Selamat Ulang Tahun, Chasca!

Kebetulan sekali, aku baru saja mau pulang bersama Bunda.
Sudah lama aku tidak lihat Chime. Pasti sekarang dia lagi mengepak-ngepakkan sayapnya, menunggu aku terbang mengejarnya
Mau ikut? Kamu belum pernah lihat acara https://t.co/dVqqhOLRc3",1998603579754471571,https://pbs.twimg.com/media/G7xjO1hWEAApYjx.jpg,,in,,11,6,65,https://x.com/GenshinImpactID/status/1998603579754471571,1605460246645772288,GenshinImpactID,selamat ulang tahun chasca kebetulan sekali aku baru saja mau pulang bersama bunda sudah lama aku tidak lihat chime pasti sekarang dia lagi mengepakngepakkan sayapnya menunggu aku terbang mengejarnya mau ikut kamu belum pernah lihat acara,negatif
1994239827722531016,2025-12-12T09:00:02.000Z,4,"#GenshinImpactCalendar 
[Pengumuman Pemenang]
""Event Undian Wallpaper Kalender Desember Genshin Impact"" telah berakhir. Terima kasih sudah ikut memeriahkannya, Traveler!

Yuk, kita lihat bersama daftar nama Traveler yang mendapatkan hadiah~
https://t.co/TZ7dwRAjza

※ Hadiah",1999403862868828274,,GenshinImpactID,in,,0,0,0,https://x.com/GenshinImpactID/status/1999403862868828274,1605460246645772288,GenshinImpactID,pengumuman pemenang event undian wallpaper kalender desember genshin impact telah berakhir terima kasih sudah ikut memeriahkannya traveler yuk kita lihat bersama daftar nama traveler yang mendapatkan hadiah hadiah,positif
2000457073172058126,2025-12-15T06:45:07.000Z,12,"Babu!

Sender wta dong, tabibito. Kalo laptop ini menurut kalian oke ga buat main genshin? Sender ada rencana mau ganti laptop buat kerja tapi kalo bisa yang sekalian bisa ngegame juga. Thanks ya yang dah bantu jawab. https://t.co/7SHr0YxwWb",2000457073172058126,https://pbs.twimg.com/media/G8MNGxbWQAEzwyc.jpg,,in,,2,10,1,https://x.com/babufess/status/2000457073172058126,1373592890916491266,babufess,babu sender wta dong tabibito kalo laptop ini menurut kalian oke ga buat main genshin sender ada rencana mau ganti laptop buat kerja tapi kalo bisa yang sekalian bisa ngegame juga thanks ya yang dah bantu jawab,positif
2003103232000663953,2025-12-22T14:00:01.000Z,30,"Kesempatan terakhir! ⚡

Kolaborasi Genshin Impact × Duolingo akan berakhir pada 27 Desember!

#GenshinxDuolingo #GenshinLunaIII https://t.co/PsHOuU9iwl",2003103232000663953,,,in,,0,1,4,https://x.com/GenshinImpactID/status/2003103232000663953,1605460246645772288,GenshinImpactID,kesempatan terakhir kolaborasi genshin impact duolingo akan berakhir pada desember,positif
2005897903533895815,2025-12-30T07:05:02.000Z,14,"Babu! Guyss, maaf kalau oot 💔
Laptop yang bisa nahan genshin sekaligus bawa ke kuliah itu yang mana aja yaa? Engga harus high-end, tapi yang mid sajaa.. masa batre laptop sender jebol karna adekku kepikiran afk di gim nangkep ikan ituu, untung masih sayang.. tia yaa 🥲",2005897903533895815,,,in,,3,14,1,https://x.com/babufess/status/2005897903533895815,1373592890916491266,babufess,babu guyss maaf kalau oot laptop yang bisa nahan genshin sekaligus bawa ke kuliah itu yang mana aja yaa engga harus highend tapi yang mid sajaa masa batre laptop sender jebol karna adekku kepikiran afk di gim nangkep ikan ituu untung masih sayang tia yaa,negatif
2006264882371649955,2025-12-31T07:23:17.000Z,40,"Syaratnya :

1. Like &amp; Rt
2. Do'ain @qluoyi cepet dapet C6 r5 columbina di banner 6.3 nanti
3. Follow me (opsional) 

Notice! 
- Not a GA hunter
- not an akun bodong
- akun yg ga bahas genshin hsr Lads Mole! 

Ends 14 January / awal patch Genshin 6.3

Goodluck and Happy Newyear🥳 https://t.co/OqNV2NOa4q",2006264882371649955,https://pbs.twimg.com/tweet_video_thumb/G9evRaEaQAAbtGO.jpg,,in,,3,40,37,https://x.com/penisvarka/status/2006264882371649955,1943658517790937089,penisvarka,syaratnya like amp rt doain cepet dapet c r columbina di banner nanti follow me opsional notice not a ga hunter not an akun bodong akun yg ga bahas genshin hsr lads mole ends january awal patch genshin goodluck and happy newyear,positif
2003103232000663953,2025-12-22T14:00:01.000Z,7,"Traveler, ayo segera mulai misi di aplikasi Duolingo sebelum 25 Desember untuk mendapatkan hadiah eksklusif! Jangan lupa juga untuk mengambil hadiah melalui pesan dalam game dalam waktu 30 hari setelah ditukarkan. Hati-hati jangan sampai kedaluwarsa!",2003103234022326644,,GenshinImpactID,in,,1,0,1,https://x.com/GenshinImpactID/status/2003103234022326644,1605460246645772288,GenshinImpactID,traveler ayo segera mulai misi di aplikasi duolingo sebelum desember untuk mendapatkan hadiah eksklusif jangan lupa juga untuk mengambil hadiah melalui pesan dalam game dalam waktu hari setelah ditukarkan hatihati jangan sampai kedaluwarsa,positif
2003411510979166675,2025-12-23T10:25:00.000Z,52,"Apa hal yang paling berkesan untukmu dari Versi Candra III? Ayo bagikan di kolom komentar~

#GenshinLunaIII #Genshinfanart #Venti #Xilonen #Durin #Varesa  https://t.co/ekW5Pg80c0",2003411510979166675,,,in,,2,3,6,https://x.com/GenshinImpactID/status/2003411510979166675,1605460246645772288,GenshinImpactID,apa hal yang paling berkesan untukmu dari versi candra iii ayo bagikan di kolom komentar,positif
2043677218308583624,2026-04-13T13:06:33.000Z,62,do i need any of them of for arle,2043677218308583624,,,en,,0,14,0,https://x.com/neferiouz/status/2043677218308583624,1094940193122123779,neferiouz,do i need any of them of for arle,negatif
2006410555788243071,2025-12-31T17:02:08.000Z,0,"I like her, jauhh dibanding versi dia yg di genshin
Soalnya dia kul bet",2006410555788243071,,,in,,0,0,0,https://x.com/MyDear_Asura/status/2006410555788243071,1431916058022084611,MyDear_Asura,i like her jauhh dibanding versi dia yg di genshin soalnya dia kul bet,negatif
2006393314946453675,2025-12-31T15:53:37.000Z,3,Tahun baruan di Imaginarium Theater ☝🏻🤓 https://t.co/qfCLcpQRWE,2006393314946453675,https://pbs.twimg.com/media/G9gkFcfbIAAHIMG.jpg,,in,,0,5,0,https://x.com/KamisatoKazee/status/2006393314946453675,1430120145687515142,KamisatoKazee,tahun baruan di imaginarium theater,positif
2006027824872763808,2025-12-30T15:41:18.000Z,0,HP KU KE RESET FOTO2 DI GENSHIN ILANG SEMUA ANJRR SEDIH BANGETT 😭😭😭😭💔💔💔,2006027824872763808,,,in,,0,3,0,https://x.com/ciyaoxz/status/2006027824872763808,1411492540839124996,ciyaoxz,hp ku ke reset foto di genshin ilang semua anjrr sedih bangett,negatif
2006276678176083982,2025-12-31T08:10:09.000Z,7,"Tehe! Halo, sender baru balik lagi main Genshin, penasaran sama Lunar Reaction, sender ketinggalan banner Ineffa, Flins, Lauma sama Nefer, tanpa mereka ga bisa main Lunar Reaction ya? 🥲 Terimakasih. https://t.co/BA9cRTCSFr",2006276678176083982,https://pbs.twimg.com/media/G9e6AaVXkAAVIjU.jpg,,in,,1,7,2,https://x.com/paimonfess/status/2006276678176083982,1318848121498075136,paimonfess,tehe halo sender baru balik lagi main genshin penasaran sama lunar reaction sender ketinggalan banner ineffa flins lauma sama nefer tanpa mereka ga bisa main lunar reaction ya terimakasih,negatif
2006337732466061381,2025-12-31T12:12:46.000Z,5,"[OPEN PO] Angel Mimi, Scaramouche Genshin Mini PVC Figurine
❗ Close: Limited, sampai S0LD
💵 205rb DP 130rb

✅ Harga bersih INA, inc packing
🏡 dom. Tangerang
Pelunasan 🍊/🍏 🆗 https://t.co/BXxvSVuXpy",2006337732466061381,https://pbs.twimg.com/media/G9fxhwgaYAAl8KL.jpg,,in,,0,0,1,https://x.com/jaycmel/status/2006337732466061381,3378748639,jaycmel,open po angel mimi scaramouche genshin mini pvc figurine close limited sampai sld rb dp rb harga bersih ina inc packing dom tangerang pelunasan,positif
2006402369840701872,2025-12-31T16:29:36.000Z,0,Moms! Wts doll childe genshin 20cm bisa dm @/pina_chu thanku,2006402369840701872,,,in,,0,0,0,https://x.com/dollmenfes/status/2006402369840701872,1291944644310265857,dollmenfes,moms wts doll childe genshin cm bisa dm pinachu thanku,positif
2005976991988867345,2025-12-30T12:19:18.000Z,0,"genshin, plusnya sih dari visual dan menunya banyak. minusnya aku skill issue 🤗",2005976991988867345,,,in,,0,0,0,https://x.com/shoberrymou/status/2005976991988867345,1326555724013428736,shoberrymou,genshin plusnya sih dari visual dan menunya banyak minusnya aku skill issue,positif
2006337497065021696,2025-12-31T12:11:49.000Z,3,"[OPEN PO] Panxing, Zhongli Genshin 30cm Doll
❗ Close: 19 Januari 2026, 16.00 WIB
💵 535rb DP 330rb
🧸 +Skeleton: 65rb DP 45rb
🧸 +Ears Tail: 95rb DP 50rb

✅ Harga bersih INA, inc packing
🏡 dom. Tangerang
Pelunasan 🍊/🍏 🆗 https://t.co/rHs3bVSwcV",2006337497065021696,https://pbs.twimg.com/media/G9fxPcXaMAAJ3uB.jpg,,in,,0,0,1,https://x.com/jaycmel/status/2006337497065021696,3378748639,jaycmel,open po panxing zhongli genshin cm doll close januari wib rb dp rb skeleton rb dp rb ears tail rb dp rb harga bersih ina inc packing dom tangerang pelunasan,positif
2006184570446545052,2025-12-31T02:04:09.000Z,0,"Ingatkah Anda kapan bergabung dengan X? Ya, saya ingat! #MyXAnniversary 
Selamat menikmati akhir tahun, selamat hari menetas Zhongli. 🥳🧡😋✨ https://t.co/SMDpuJ3gWR",2006184570446545052,https://pbs.twimg.com/media/G9dmODoasAAwLbC.jpg,,in,,0,0,0,https://x.com/rexshopid/status/2006184570446545052,1609080835554316292,rexshopid,ingatkah anda kapan bergabung dengan x ya saya ingat selamat menikmati akhir tahun selamat hari menetas zhongli,positif
2006351813961015586,2025-12-31T13:08:43.000Z,0,"Konbanwa minna-san

Joki Imaginarium Theater / IT masih open ya kalo ada yang butuh, ditunggu sampe jam 12 malem WIB

Note: Dikerjakan sesuai antrian ya! https://t.co/tcnQFnHGvt",2006351813961015586,https://pbs.twimg.com/media/G9f-Uwea4AA885v.png,,in,,0,1,0,https://x.com/KamisatoKazee/status/2006351813961015586,1430120145687515142,KamisatoKazee,konbanwa minnasan joki imaginarium theater it masih open ya kalo ada yang butuh ditunggu sampe jam malem wib note dikerjakan sesuai antrian ya,positif
2006456988046340412,2025-12-31T20:06:38.000Z,1,"Moots yang main Genshin ada yang mau kode Duolingo ga? Aku kelebihan satu kode, kalo mau kukasih gratis
Rep aja, siapa cepat dia dapat ya soalnya beneran cuman satu",2006456988046340412,,,in,,1,1,0,https://x.com/el_ktnk_lon/status/2006456988046340412,1333079502264492033,el_ktnk_lon,moots yang main genshin ada yang mau kode duolingo ga aku kelebihan satu kode kalo mau kukasih gratis rep aja siapa cepat dia dapat ya soalnya beneran cuman satu,positif
2006431162600951958,2025-12-31T18:24:01.000Z,0,"nyari katak di genshin itu bagian mana sehh, pusing",2006431162600951958,,,in,,0,0,0,https://x.com/felixgalon/status/2006431162600951958,1202799187445727233,felixgalon,nyari katak di genshin itu bagian mana sehh pusing,negatif
2006329520702513311,2025-12-31T11:40:08.000Z,0,Mau begadang main genshin smpe ganti tahun eh lupa laptopku dipinjam adek sepupu dem,2006329520702513311,,,in,,0,0,0,https://x.com/kaedeharora/status/2006329520702513311,1490684228975017990,kaedeharora,mau begadang main genshin smpe ganti tahun eh lupa laptopku dipinjam adek sepupu dem,negatif
2006325279451742632,2025-12-31T11:23:16.000Z,22,"ପ INA GO: Genshin Impact FES 2026 Carnival Gathering ଓ

⭑.ᐟ LIMITED BENEFIT hanya sampai tanggal 7 Januari 2026. Benefit bisa habis sewaktu-waktu, jadi jika mengincar benefit tertentu, jangan sampai order terlalu mepet dekat close PO ya^^

❀˖ Order here: https://t.co/RveDSzFYCf",2006325279451742632,https://pbs.twimg.com/media/G9fl5kQboAAfgj0.jpg,,in,,1,1,4,https://x.com/fafafuwashop/status/2006325279451742632,1721567142758510592,fafafuwashop,ina go genshin impact fes carnival gathering limited benefit hanya sampai tanggal januari benefit bisa habis sewaktuwaktu jadi jika mengincar benefit tertentu jangan sampai order terlalu mepet dekat close po ya order here,negatif
2006333008551575563,2025-12-31T11:53:59.000Z,2,"[OPEN PO] Blueberry Mini Puff, Layla Genshin 20cm Doll
❗ Close: 1 Januari 2026, 17.00 WIB - sampai S0LD
💵 385rb DP 240rb
🧸 +Skeleton: 35rb DP 25rb

✅ Harga bersih INA, inc packing
🏡 dom. Tangerang
Pelunasan 🍊/🍏 🆗 https://t.co/du3qs9xW9O",2006333008551575563,https://pbs.twimg.com/media/G9ftN2BaYAIuODO.jpg,,in,,3,0,0,https://x.com/jaycmel/status/2006333008551575563,3378748639,jaycmel,open po blueberry mini puff layla genshin cm doll close januari wib sampai sld rb dp rb skeleton rb dp rb harga bersih ina inc packing dom tangerang pelunasan,positif
2006332390520819989,2025-12-31T11:51:32.000Z,0,HALO KOPII SALAM KENALL @kamicsatoayato!! akhir akhir inii di genshin lagi fokus apaahh? udah daily blom hari inii heheh :3,2006332390520819989,,,in,,0,1,0,https://x.com/mozelovebot/status/2006332390520819989,2739672834,mozelovebot,halo kopii salam kenall akhir akhir inii di genshin lagi fokus apaahh udah daily blom hari inii heheh,negatif
2006361822832754873,2025-12-31T13:48:29.000Z,0,"HAIII FIZII SALAM KENALL NICE TO MEEY YOUU @nousprsm! main akuuu ganti ganti nihh hehe aku hu tao, ifa, sama flins mainn!! kalo flins itu karena ngikut sama mekanik mobs-nya nod krai jadi kebiasaan pake flins HEHE. hbuuu? di genshin main kamu siapaaa? :D",2006361822832754873,,,in,,0,1,0,https://x.com/mozelovebot/status/2006361822832754873,2739672834,mozelovebot,haiii fizii salam kenall nice to meey youu main akuuu ganti ganti nihh hehe aku hu tao ifa sama flins mainn kalo flins itu karena ngikut sama mekanik mobsnya nod krai jadi kebiasaan pake flins hehe hbuuu di genshin main kamu siapaaa d,positif
2006365902959472991,2025-12-31T14:04:42.000Z,0,"Emang game dodol, Rina terus saja 😭 https://t.co/hsJpQM3PV3",2006365902959472991,https://pbs.twimg.com/media/G9gLJooaMAEo_hd.jpg,,in,,0,0,0,https://x.com/rexshopid/status/2006365902959472991,1609080835554316292,rexshopid,emang game dodol rina terus saja,negatif
2006287000069149079,2025-12-31T08:51:10.000Z,0,MAWU DONGGG HEHEH AI HIT YU UP AYINNN SALAM KENALL @kazuhaenthu!! begemana kehidupan genshin (?) nya akhir-akhir ini apaka lagi fokus build char atau fokus explor atau fokus quest atauuuu? :3,2006287000069149079,,,in,,0,1,0,https://x.com/mozelovebot/status/2006287000069149079,2739672834,mozelovebot,mawu donggg heheh ai hit yu up ayinnn salam kenall begemana kehidupan genshin nya akhirakhir ini apaka lagi fokus build char atau fokus explor atau fokus quest atauuuu,positif
2006360740677239174,2025-12-31T13:44:11.000Z,1,"Udah siap blom draft ""new year new me""nya?",2006360740677239174,,,in,,0,0,0,https://x.com/wkdl_/status/2006360740677239174,1090980649081626624,wkdl_,udah siap blom draft new year new menya,positif
2006417472455651668,2025-12-31T17:29:37.000Z,0,"Gua di 2024 ke 2025 tapi diganti jadi ""main genshin""",2006417472455651668,,,in,,0,0,0,https://x.com/seungsikigori/status/2006417472455651668,1178337022164865026,seungsikigori,gua di ke tapi diganti jadi main genshin,negatif
2006434326037381621,2025-12-31T18:36:35.000Z,0,"bismillah
2026 device baru buat main lads &amp; genshin 🙏🙏🙏

hehe",2006434326037381621,,,in,,0,0,0,https://x.com/razorgorawr/status/2006434326037381621,1427167436055322638,razorgorawr,bismillah device baru buat main lads amp genshin hehe,negatif
2006331231768883240,2025-12-31T11:46:56.000Z,2,"[OPEN PO] Suisui Rock &amp; Qiqi Rock, Zhongli Genshin 15cm Beating Body Doll
❗ Close: Limited, sampai S0LD
💵 280rb DP 185rb
🧸 +Magnet: 10rb

✅ Harga bersih INA, inc packing
🏡 dom. Tangerang
Pelunasan 🍊/🍏 🆗 https://t.co/94efnULAt2",2006331231768883240,https://pbs.twimg.com/media/G9frm3macAAq-gm.jpg,,in,,0,0,0,https://x.com/jaycmel/status/2006331231768883240,3378748639,jaycmel,open po suisui rock amp qiqi rock zhongli genshin cm beating body doll close limited sampai sld rb dp rb magnet rb harga bersih ina inc packing dom tangerang pelunasan,negatif
2006416589915308385,2025-12-31T17:26:07.000Z,2,"New year 2026 ...aku brojol anak baru😭😭🫵🫵

Oc buat nnti yume char genshin 😭✊ ini my life this is the first time ngeyumek 😭akhirnya---- 
Sama siapa? Rahasia dulu 😂tebak coba char genshin siapa yg siap main rodok2 ... https://t.co/Cysp6laMTQ",2006416589915308385,https://pbs.twimg.com/media/G9g5QW9aMAAFesy.jpg,,in,,0,1,0,https://x.com/rifvany_zoe/status/2006416589915308385,1023591536590606337,rifvany_zoe,new year aku brojol anak baru oc buat nnti yume char genshin ini my life this is the first time ngeyumek akhirnya sama siapa rahasia dulu tebak coba char genshin siapa yg siap main rodok,positif
2043993556717851054,2026-04-14T10:03:34.000Z,219,"な、なによ…そんなに見ないで。

原神 / GenshinImpact
刻晴 / Keqing https://t.co/rDoXpkwxox",2043993556717851054,https://pbs.twimg.com/media/HF25ERJasAAVCyh.jpg,,ja,,0,0,10,https://x.com/Star_Dayo11/status/2043993556717851054,1895642151318667267,Star_Dayo11,genshinimpact keqing,negatif
2005885046289490020,2025-12-30T06:13:57.000Z,0,"Santai, di sini sama Genshin beneran bisa fokus ke yang disuka aja pull-nya. New meta ya new meta, tapi gak parah kayak game turn-based.",2005885046289490020,,,in,,0,0,0,https://x.com/khaslasna/status/2005885046289490020,1531243667562037249,khaslasna,santai di sini sama genshin beneran bisa fokus ke yang disuka aja pullnya new meta ya new meta tapi gak parah kayak game turnbased,negatif
2006405785363034526,2025-12-31T16:43:11.000Z,0,"Di genshin mora sampe ngga ada guna, di zzz denny malah kudu ngefarm anjirr 😔😔😔 https://t.co/Dus9WD0V39",2006405785363034526,https://pbs.twimg.com/media/G9gvbBLaMAUQPy2.jpg,,in,,0,0,0,https://x.com/zerocn_/status/2006405785363034526,1276977364006653952,zerocn_,di genshin mora sampe ngga ada guna di zzz denny malah kudu ngefarm anjirr,negatif
2006274132904984623,2025-12-31T08:00:02.000Z,0,"Bismillah, saatnya balik genshin. Otw nodkrai https://t.co/rXLGp7G2Vr",2006274132904984623,https://pbs.twimg.com/media/G9e3sSDaYAA-cVW.jpg,,in,,0,0,0,https://x.com/pxpperplane/status/2006274132904984623,3182287738,pxpperplane,bismillah saatnya balik genshin otw nodkrai,negatif
2043903108690886698,2026-04-14T04:04:09.000Z,4435,so him holding that apple for his soldiers' target practice is so they get used to aiming around him since he charges into battle ahead...,2043903108690886698,,,en,,45,3,570,https://x.com/lanwanggia/status/2043903108690886698,1274519082377887746,lanwanggia,so him holding that apple for his soldiers target practice is so they get used to aiming around him since he charges into battle ahead,positif
2006459797554843877,2025-12-31T20:17:48.000Z,2,"coba ke psikiater beneran, dia langsung tau kok lu sakjiw",2006459797554843877,,,in,,0,1,0,https://x.com/misufikasu/status/2006459797554843877,953965260423049217,misufikasu,coba ke psikiater beneran dia langsung tau kok lu sakjiw,negatif
2006256852359864401,2025-12-31T06:51:22.000Z,3,"HELP RT YAA. 

Layout ready stock Genshin anime 2D 5k/ea diskon nataru, minat bisa langsung DM atau TELE atau WA atau atau atau awww. Tysm. 

#zonauang https://t.co/OJiScaK2r9",2006256852359864401,https://pbs.twimg.com/media/G9en95jaAAAbczk.jpg,,in,,5,1,38,https://x.com/salno/status/2006256852359864401,748349696,salno,help rt yaa layout ready stock genshin anime d kea diskon nataru minat bisa langsung dm atau tele atau wa atau atau atau atysm,positif
2006320438021181703,2025-12-31T11:04:02.000Z,0,udah gila seharian matlis.,2006320438021181703,,,in,,0,0,0,https://x.com/knkzscara/status/2006320438021181703,498068038,knkzscara,udah gila seharian matlis,negatif
2006502422638899495,2025-12-31T23:07:11.000Z,1,Apasih dm eror mulu ini app,2006502422638899495,,,in,,0,0,1,https://x.com/wkdl_/status/2006502422638899495,1090980649081626624,wkdl_,apasih dm eror mulu ini app,negatif
2006077802643353675,2025-12-30T18:59:53.000Z,1,"Ay @maii_chann vs tmb me gustas 💕
JSKWLSKSLALSKALSLSLQL https://t.co/FilQHGKoLa",2006077802643353675,https://pbs.twimg.com/media/G9cFIYmWcAAwTmO.jpg,,in,,0,2,0,https://x.com/Aleesbiann/status/2006077802643353675,1507920149881438208,Aleesbiann,ay vs tmb me gustas jskwlskslalskalslslql,positif
2006352804030648571,2025-12-31T13:12:39.000Z,5,"[OPEN SPLIT] Genshin Impact x Pop Mart
Harga Bersih INA 215k (DP 165k)

Character List:
- Flins***
- Columbina*
- Durin**
- Varka
- Ineffa
- Aino

Rep/DM untuk pemesanan dan tanya2 yaa!
#warunggenshin #flins https://t.co/fZRUZ93YLd",2006352804030648571,https://pbs.twimg.com/media/G9f-XQEa0AAts2V.jpg,,in,,1,3,2,https://x.com/tamayathings/status/2006352804030648571,1644993241987829761,tamayathings,open split genshin impact x pop mart harga bersih ina k dp k character list flins columbina durin varka ineffa aino repdm untuk pemesanan dan tanya yaa,positif
2006339615687606479,2025-12-31T12:20:15.000Z,0,Gokil setahun lsg immo wkwk,2006339615687606479,,,in,,0,0,0,https://x.com/wkdl_/status/2006339615687606479,1090980649081626624,wkdl_,gokil setahun lsg immo wkwk,negatif
2006334993308762401,2025-12-31T12:01:52.000Z,0,HAI HAII HALOO SALAM KENALL JIII @dy_aydna! omg aku melihat header-mu jadi kangen banget zaman zaman event GAA itu HIKS memorable bangett 🤧🤧🤧 ada event genshin yang bikin memorable juga gaa di kamuu? :D,2006334993308762401,,,in,,0,1,0,https://x.com/mozelovebot/status/2006334993308762401,2739672834,mozelovebot,hai haii haloo salam kenall jiii omg aku melihat headermu jadi kangen banget zaman zaman event gaa itu hiks memorable bangett ada event genshin yang bikin memorable juga gaa di kamuu d,negatif
2006405935737233473,2025-12-31T16:43:46.000Z,0,mana di genshin gk ada mercon https://t.co/oz12dRIx2F,2006405935737233473,https://pbs.twimg.com/media/G9gvkOEagAAXslO.jpg,,in,,0,1,0,https://x.com/varkayizhou/status/2006405935737233473,1271472865158688769,varkayizhou,mana di genshin gk ada mercon,negatif
2006375888087290203,2025-12-31T14:44:23.000Z,0,kayanya tiap anime atau game pasti modelan cewe masculine like her (also arlecchino in genshin and zani in wuwa) bakal selalu menarik perhatian gw,2006375888087290203,,,in,,0,2,0,https://x.com/arlecchvno/status/2006375888087290203,804964309277081600,arlecchvno,kayanya tiap anime atau game pasti modelan cewe masculine like her also arlecchino in genshin and zani in wuwa bakal selalu menarik perhatian gw,positif
2006289053906522538,2025-12-31T08:59:20.000Z,0,hah baru tau stream genshin lusa jam 12 siang? 😂,2006289053906522538,,,in,,0,5,0,https://x.com/fiwefly/status/2006289053906522538,1701267246499426304,fiwefly,hah baru tau stream genshin lusa jam siang,positif
2043903289272553969,2026-04-14T04:04:52.000Z,35,oh so he's supposed to use a bow but uses a spear instead... where have i heard this before HMMM,2043903289272553969,,,en,,0,4,1,https://x.com/callagatita/status/2043903289272553969,1493679787491139588,callagatita,oh so hes supposed to use a bow but uses a spear instead where have i heard this before hmmm,negatif
2006406743895716077,2025-12-31T16:46:59.000Z,0,OH IYA ANJG BLOM NGERJAIN IT GENSHIN FAK,2006406743895716077,,,in,,0,0,0,https://x.com/Yourfv_/status/2006406743895716077,1317994371703218177,Yourfv_,oh iya anjg blom ngerjain it genshin fak,negatif
2006411816436728073,2025-12-31T17:07:09.000Z,1,Happy new year! 🥳🥳 (lanjut nguli genshin),2006411816436728073,,,in,,0,1,0,https://x.com/bluecloudya/status/2006411816436728073,1872627741801226240,bluecloudya,happy new year lanjut nguli genshin,positif
2006365981208350727,2025-12-31T14:05:01.000Z,0,slowres dulu yaaa~,2006365981208350727,,,in,,0,0,0,https://x.com/stetlle/status/2006365981208350727,1013001581225103360,stetlle,slowres dulu yaaa,positif
2043651519040405876,2026-04-13T11:24:26.000Z,2642,the best part of this joke is the fact that it’s quite literally one of her voice lines 😭 https://t.co/nT9Zj2MAWS,2043651519040405876,https://pbs.twimg.com/amplify_video_thumb/2043651462727680000/img/eL_0eFUiRxo5LATg.jpg,,en,,4,8,304,https://x.com/linneatimely/status/2043651519040405876,1729632534613372928,linneatimely,the best part of this joke is the fact that its quite literally one of her voice lines,negatif
2005488949532233995,2025-12-29T04:00:00.000Z,420,"#GenshinImpact #HBD #Tighnari
Selamat Ulang Tahun, Tighnari!

Jadi selama ini kamu petik Nilotpala Lotus sambil berenang?
Kamu, ya ... untung aku siapkan perahu ini.
Sampel untuk penelitian botani kadang harus dipilih pelan-pelan. Kalau terus-terusan nyebur air, tenaganya cepat https://t.co/XQKnOhJaa8",2005488949532233995,https://pbs.twimg.com/media/G9TfaZ9WMAE9Sjk.jpg,,in,,26,7,133,https://x.com/GenshinImpactID/status/2005488949532233995,1605460246645772288,GenshinImpactID,selamat ulang tahun tighnari jadi selama ini kamu petik nilotpala lotus sambil berenang kamu ya untung aku siapkan perahu ini sampel untuk penelitian botani kadang harus dipilih pelanpelan kalau terusterusan nyebur air tenaganya cepat,positif
2006359310964756740,2025-12-31T13:38:30.000Z,0,HAYIII NINOCHANGG SALAM KENALL @eatmyllove!! omg di genshin char fav kamu siapa ajahh? :3,2006359310964756740,,,in,,0,1,0,https://x.com/mozelovebot/status/2006359310964756740,2739672834,mozelovebot,hayiii ninochangg salam kenall omg di genshin char fav kamu siapa ajahh,negatif
2006397479219257746,2025-12-31T16:10:10.000Z,6,"ʚ open pre-order ɞ 
꒰ Genshin Impact 30cm Doll ‘Iwaki’ Zhongli 🔸🍫꒱

🏷️ Price: IDR 395k
✅ DP: 325k
— skele: +60k
— horns &amp; tail: +70k

🗓️ Close: 18/1 11PM WIB (GMT+7)

✔️ bersih CH
🚚 shipping from JKT🇮🇩
🌎 WW shipping🆗
📩 DM for order! ♡
#warunggenshin #原神 #GenshinImpact https://t.co/5qmO5z15Xd",2006397479219257746,https://pbs.twimg.com/media/G9gn3j0aMAAp1lH.jpg,,in,,1,0,0,https://x.com/neuvikitty/status/2006397479219257746,1137586443809841153,neuvikitty,open preorder genshin impact cm doll iwaki zhongli price idr k dp k skele k horns amp tail k close pm wib gmt bersih ch shipping from jkt ww shipping dm for order,positif
2006333320964313394,2025-12-31T11:55:14.000Z,0,Taun baruan cm di kamar mes minum pop es aja,2006333320964313394,,,in,,0,0,0,https://x.com/wkdl_/status/2006333320964313394,1090980649081626624,wkdl_,taun baruan cm di kamar mes minum pop es aja,positif
