"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2006402369840701872","2025-12-31T16:29:36.000Z","0","Moms! Wts doll childe genshin 20cm bisa dm @/pina_chu thanku","2006402369840701872","","","in","","0","0","0","https://x.com/dollmenfes/status/2006402369840701872","1291944644310265857","dollmenfes"
"2005976991988867345","2025-12-30T12:19:18.000Z","0","genshin, plusnya sih dari visual dan menunya banyak. minusnya aku skill issue 🤗","2005976991988867345","","","in","","0","0","0","https://x.com/shoberrymou/status/2005976991988867345","1326555724013428736","shoberrymou"
"2006337497065021696","2025-12-31T12:11:49.000Z","3","[OPEN PO] Panxing, Zhongli Genshin 30cm Doll
❗ Close: 19 Januari 2026, 16.00 WIB
💵 535rb DP 330rb
🧸 +Skeleton: 65rb DP 45rb
🧸 +Ears Tail: 95rb DP 50rb

✅ Harga bersih INA, inc packing
🏡 dom. Tangerang
Pelunasan 🍊/🍏 🆗 https://t.co/rHs3bVSwcV","2006337497065021696","https://pbs.twimg.com/media/G9fxPcXaMAAJ3uB.jpg","","in","","0","0","1","https://x.com/jaycmel/status/2006337497065021696","3378748639","jaycmel"
"2006184570446545052","2025-12-31T02:04:09.000Z","0","Ingatkah Anda kapan bergabung dengan X? Ya, saya ingat! #MyXAnniversary 
Selamat menikmati akhir tahun, selamat hari menetas Zhongli. 🥳🧡😋✨ https://t.co/SMDpuJ3gWR","2006184570446545052","https://pbs.twimg.com/media/G9dmODoasAAwLbC.jpg","","in","","0","0","0","https://x.com/rexshopid/status/2006184570446545052","1609080835554316292","rexshopid"
"2006351813961015586","2025-12-31T13:08:43.000Z","0","Konbanwa minna-san

Joki Imaginarium Theater / IT masih open ya kalo ada yang butuh, ditunggu sampe jam 12 malem WIB

Note: Dikerjakan sesuai antrian ya! https://t.co/tcnQFnHGvt","2006351813961015586","https://pbs.twimg.com/media/G9f-Uwea4AA885v.png","","in","","0","1","0","https://x.com/KamisatoKazee/status/2006351813961015586","1430120145687515142","KamisatoKazee"
"2006456988046340412","2025-12-31T20:06:38.000Z","1","Moots yang main Genshin ada yang mau kode Duolingo ga? Aku kelebihan satu kode, kalo mau kukasih gratis
Rep aja, siapa cepat dia dapat ya soalnya beneran cuman satu","2006456988046340412","","","in","","1","1","0","https://x.com/el_ktnk_lon/status/2006456988046340412","1333079502264492033","el_ktnk_lon"
"2043992663066615970","2026-04-14T10:00:01.000Z","97515","【キャラクター紹介】
拙き夢を心に秘めて——プルーネ
理性的で早熟な幼き「魔女ハンター」
彼女は重い宿命を背負っていると主張し、伝説の「大魔王」アリスに報復するため、遥か遠方のナド・クライからその後を追ってきたという。
 
#原神 #Genshin #プルーネ https://t.co/UpPHxY5Juh","2043992663066615970","https://pbs.twimg.com/media/HF2mMZwXQAAFXUr.jpg","","ja","","6357","849","30249","https://x.com/Genshin_7/status/2043992663066615970","1070960596357509121","Genshin_7"
"2006431162600951958","2025-12-31T18:24:01.000Z","0","nyari katak di genshin itu bagian mana sehh, pusing","2006431162600951958","","","in","","0","0","0","https://x.com/felixgalon/status/2006431162600951958","1202799187445727233","felixgalon"
"2006329520702513311","2025-12-31T11:40:08.000Z","0","Mau begadang main genshin smpe ganti tahun eh lupa laptopku dipinjam adek sepupu dem","2006329520702513311","","","in","","0","0","0","https://x.com/kaedeharora/status/2006329520702513311","1490684228975017990","kaedeharora"
"2006325279451742632","2025-12-31T11:23:16.000Z","22","ପ INA GO: Genshin Impact FES 2026 Carnival Gathering ଓ

⭑.ᐟ LIMITED BENEFIT hanya sampai tanggal 7 Januari 2026. Benefit bisa habis sewaktu-waktu, jadi jika mengincar benefit tertentu, jangan sampai order terlalu mepet dekat close PO ya^^

❀˖ Order here: https://t.co/RveDSzFYCf","2006325279451742632","https://pbs.twimg.com/media/G9fl5kQboAAfgj0.jpg","","in","","1","1","4","https://x.com/fafafuwashop/status/2006325279451742632","1721567142758510592","fafafuwashop"
"2006333008551575563","2025-12-31T11:53:59.000Z","2","[OPEN PO] Blueberry Mini Puff, Layla Genshin 20cm Doll
❗ Close: 1 Januari 2026, 17.00 WIB - sampai S0LD
💵 385rb DP 240rb
🧸 +Skeleton: 35rb DP 25rb

✅ Harga bersih INA, inc packing
🏡 dom. Tangerang
Pelunasan 🍊/🍏 🆗 https://t.co/du3qs9xW9O","2006333008551575563","https://pbs.twimg.com/media/G9ftN2BaYAIuODO.jpg","","in","","3","0","0","https://x.com/jaycmel/status/2006333008551575563","3378748639","jaycmel"
"2006332390520819989","2025-12-31T11:51:32.000Z","0","HALO KOPII SALAM KENALL @kamicsatoayato!! akhir akhir inii di genshin lagi fokus apaahh? udah daily blom hari inii heheh :3","2006332390520819989","","","in","","0","1","0","https://x.com/mozelovebot/status/2006332390520819989","2739672834","mozelovebot"
"2006361822832754873","2025-12-31T13:48:29.000Z","0","HAIII FIZII SALAM KENALL NICE TO MEEY YOUU @nousprsm! main akuuu ganti ganti nihh hehe aku hu tao, ifa, sama flins mainn!! kalo flins itu karena ngikut sama mekanik mobs-nya nod krai jadi kebiasaan pake flins HEHE. hbuuu? di genshin main kamu siapaaa? :D","2006361822832754873","","","in","","0","1","0","https://x.com/mozelovebot/status/2006361822832754873","2739672834","mozelovebot"
"2006365902959472991","2025-12-31T14:04:42.000Z","0","Emang game dodol, Rina terus saja 😭 https://t.co/hsJpQM3PV3","2006365902959472991","https://pbs.twimg.com/media/G9gLJooaMAEo_hd.jpg","","in","","0","0","0","https://x.com/rexshopid/status/2006365902959472991","1609080835554316292","rexshopid"
"2006287000069149079","2025-12-31T08:51:10.000Z","0","MAWU DONGGG HEHEH AI HIT YU UP AYINNN SALAM KENALL @kazuhaenthu!! begemana kehidupan genshin (?) nya akhir-akhir ini apaka lagi fokus build char atau fokus explor atau fokus quest atauuuu? :3","2006287000069149079","","","in","","0","1","0","https://x.com/mozelovebot/status/2006287000069149079","2739672834","mozelovebot"
"2006360740677239174","2025-12-31T13:44:11.000Z","1","Udah siap blom draft ""new year new me""nya?","2006360740677239174","","","in","","0","0","0","https://x.com/wkdl_/status/2006360740677239174","1090980649081626624","wkdl_"
"2006417472455651668","2025-12-31T17:29:37.000Z","0","Gua di 2024 ke 2025 tapi diganti jadi ""main genshin""","2006417472455651668","","","in","","0","0","0","https://x.com/seungsikigori/status/2006417472455651668","1178337022164865026","seungsikigori"
"2006434326037381621","2025-12-31T18:36:35.000Z","0","bismillah
2026 device baru buat main lads &amp; genshin 🙏🙏🙏

hehe","2006434326037381621","","","in","","0","0","0","https://x.com/razorgorawr/status/2006434326037381621","1427167436055322638","razorgorawr"
"2006331231768883240","2025-12-31T11:46:56.000Z","2","[OPEN PO] Suisui Rock &amp; Qiqi Rock, Zhongli Genshin 15cm Beating Body Doll
❗ Close: Limited, sampai S0LD
💵 280rb DP 185rb
🧸 +Magnet: 10rb

✅ Harga bersih INA, inc packing
🏡 dom. Tangerang
Pelunasan 🍊/🍏 🆗 https://t.co/94efnULAt2","2006331231768883240","https://pbs.twimg.com/media/G9frm3macAAq-gm.jpg","","in","","0","0","0","https://x.com/jaycmel/status/2006331231768883240","3378748639","jaycmel"
"2006416589915308385","2025-12-31T17:26:07.000Z","2","New year 2026 ...aku brojol anak baru😭😭🫵🫵

Oc buat nnti yume char genshin 😭✊ ini my life this is the first time ngeyumek 😭akhirnya---- 
Sama siapa? Rahasia dulu 😂tebak coba char genshin siapa yg siap main rodok2 ... https://t.co/Cysp6laMTQ","2006416589915308385","https://pbs.twimg.com/media/G9g5QW9aMAAFesy.jpg","","in","","0","1","0","https://x.com/rifvany_zoe/status/2006416589915308385","1023591536590606337","rifvany_zoe"
"2043993556717851054","2026-04-14T10:03:34.000Z","219","な、なによ…そんなに見ないで。

原神 / GenshinImpact
刻晴 / Keqing https://t.co/rDoXpkwxox","2043993556717851054","https://pbs.twimg.com/media/HF25ERJasAAVCyh.jpg","","ja","","0","0","10","https://x.com/Star_Dayo11/status/2043993556717851054","1895642151318667267","Star_Dayo11"
"2044185851085869258","2026-04-14T22:47:40.000Z","872","#Lohen #GenshinImpact https://t.co/6ejA9eM47M","2044185851085869258","https://pbs.twimg.com/media/HF5oLkmaIAABcDb.jpg","","qme","","0","0","122","https://x.com/iddka17200/status/2044185851085869258","1712852163213594624","iddka17200"
"2005885046289490020","2025-12-30T06:13:57.000Z","0","Santai, di sini sama Genshin beneran bisa fokus ke yang disuka aja pull-nya. New meta ya new meta, tapi gak parah kayak game turn-based.","2005885046289490020","","","in","","0","0","0","https://x.com/khaslasna/status/2005885046289490020","1531243667562037249","khaslasna"
"2006405785363034526","2025-12-31T16:43:11.000Z","0","Di genshin mora sampe ngga ada guna, di zzz denny malah kudu ngefarm anjirr 😔😔😔 https://t.co/Dus9WD0V39","2006405785363034526","https://pbs.twimg.com/media/G9gvbBLaMAUQPy2.jpg","","in","","0","0","0","https://x.com/zerocn_/status/2006405785363034526","1276977364006653952","zerocn_"
"2006274132904984623","2025-12-31T08:00:02.000Z","0","Bismillah, saatnya balik genshin. Otw nodkrai https://t.co/rXLGp7G2Vr","2006274132904984623","https://pbs.twimg.com/media/G9e3sSDaYAA-cVW.jpg","","in","","0","0","0","https://x.com/pxpperplane/status/2006274132904984623","3182287738","pxpperplane"
"2043903108690886698","2026-04-14T04:04:09.000Z","4435","so him holding that apple for his soldiers' target practice is so they get used to aiming around him since he charges into battle ahead...","2043903108690886698","","","en","","45","3","570","https://x.com/lanwanggia/status/2043903108690886698","1274519082377887746","lanwanggia"
"2006459797554843877","2025-12-31T20:17:48.000Z","2","coba ke psikiater beneran, dia langsung tau kok lu sakjiw","2006459797554843877","","","in","","0","1","0","https://x.com/misufikasu/status/2006459797554843877","953965260423049217","misufikasu"
"2006256852359864401","2025-12-31T06:51:22.000Z","3","HELP RT YAA. 

Layout ready stock Genshin anime 2D 5k/ea diskon nataru, minat bisa langsung DM atau TELE atau WA atau atau atau awww. Tysm. 

#zonauang https://t.co/OJiScaK2r9","2006256852359864401","https://pbs.twimg.com/media/G9en95jaAAAbczk.jpg","","in","","5","1","38","https://x.com/salno/status/2006256852359864401","748349696","salno"
"2006320438021181703","2025-12-31T11:04:02.000Z","0","udah gila seharian matlis.","2006320438021181703","","","in","","0","0","0","https://x.com/knkzscara/status/2006320438021181703","498068038","knkzscara"
"2006502422638899495","2025-12-31T23:07:11.000Z","1","Apasih dm eror mulu ini app","2006502422638899495","","","in","","0","0","1","https://x.com/wkdl_/status/2006502422638899495","1090980649081626624","wkdl_"
"2006077802643353675","2025-12-30T18:59:53.000Z","1","Ay @maii_chann vs tmb me gustas 💕
JSKWLSKSLALSKALSLSLQL https://t.co/FilQHGKoLa","2006077802643353675","https://pbs.twimg.com/media/G9cFIYmWcAAwTmO.jpg","","in","","0","2","0","https://x.com/Aleesbiann/status/2006077802643353675","1507920149881438208","Aleesbiann"
"2006352804030648571","2025-12-31T13:12:39.000Z","5","[OPEN SPLIT] Genshin Impact x Pop Mart
Harga Bersih INA 215k (DP 165k)

Character List:
- Flins***
- Columbina*
- Durin**
- Varka
- Ineffa
- Aino

Rep/DM untuk pemesanan dan tanya2 yaa!
#warunggenshin #flins https://t.co/fZRUZ93YLd","2006352804030648571","https://pbs.twimg.com/media/G9f-XQEa0AAts2V.jpg","","in","","1","3","2","https://x.com/tamayathings/status/2006352804030648571","1644993241987829761","tamayathings"
"2006339615687606479","2025-12-31T12:20:15.000Z","0","Gokil setahun lsg immo wkwk","2006339615687606479","","","in","","0","0","0","https://x.com/wkdl_/status/2006339615687606479","1090980649081626624","wkdl_"
"2006334993308762401","2025-12-31T12:01:52.000Z","0","HAI HAII HALOO SALAM KENALL JIII @dy_aydna! omg aku melihat header-mu jadi kangen banget zaman zaman event GAA itu HIKS memorable bangett 🤧🤧🤧 ada event genshin yang bikin memorable juga gaa di kamuu? :D","2006334993308762401","","","in","","0","1","0","https://x.com/mozelovebot/status/2006334993308762401","2739672834","mozelovebot"
"2006405935737233473","2025-12-31T16:43:46.000Z","0","mana di genshin gk ada mercon https://t.co/oz12dRIx2F","2006405935737233473","https://pbs.twimg.com/media/G9gvkOEagAAXslO.jpg","","in","","0","1","0","https://x.com/varkayizhou/status/2006405935737233473","1271472865158688769","varkayizhou"
"2006375888087290203","2025-12-31T14:44:23.000Z","0","kayanya tiap anime atau game pasti modelan cewe masculine like her (also arlecchino in genshin and zani in wuwa) bakal selalu menarik perhatian gw","2006375888087290203","","","in","","0","2","0","https://x.com/arlecchvno/status/2006375888087290203","804964309277081600","arlecchvno"
"2006289053906522538","2025-12-31T08:59:20.000Z","0","hah baru tau stream genshin lusa jam 12 siang? 😂","2006289053906522538","","","in","","0","5","0","https://x.com/fiwefly/status/2006289053906522538","1701267246499426304","fiwefly"
"2043903289272553969","2026-04-14T04:04:52.000Z","35","oh so he's supposed to use a bow but uses a spear instead... where have i heard this before HMMM","2043903289272553969","","","en","","0","4","1","https://x.com/callagatita/status/2043903289272553969","1493679787491139588","callagatita"
"2006406743895716077","2025-12-31T16:46:59.000Z","0","OH IYA ANJG BLOM NGERJAIN IT GENSHIN FAK","2006406743895716077","","","in","","0","0","0","https://x.com/Yourfv_/status/2006406743895716077","1317994371703218177","Yourfv_"
"2006411816436728073","2025-12-31T17:07:09.000Z","1","Happy new year! 🥳🥳 (lanjut nguli genshin)","2006411816436728073","","","in","","0","1","0","https://x.com/bluecloudya/status/2006411816436728073","1872627741801226240","bluecloudya"
"2006365981208350727","2025-12-31T14:05:01.000Z","0","slowres dulu yaaa~","2006365981208350727","","","in","","0","0","0","https://x.com/stetlle/status/2006365981208350727","1013001581225103360","stetlle"
"2043651519040405876","2026-04-13T11:24:26.000Z","2642","the best part of this joke is the fact that it’s quite literally one of her voice lines 😭 https://t.co/nT9Zj2MAWS","2043651519040405876","https://pbs.twimg.com/amplify_video_thumb/2043651462727680000/img/eL_0eFUiRxo5LATg.jpg","","en","","4","8","304","https://x.com/linneatimely/status/2043651519040405876","1729632534613372928","linneatimely"
"2005488949532233995","2025-12-29T04:00:00.000Z","420","#GenshinImpact #HBD #Tighnari
Selamat Ulang Tahun, Tighnari!

Jadi selama ini kamu petik Nilotpala Lotus sambil berenang?
Kamu, ya ... untung aku siapkan perahu ini.
Sampel untuk penelitian botani kadang harus dipilih pelan-pelan. Kalau terus-terusan nyebur air, tenaganya cepat https://t.co/XQKnOhJaa8","2005488949532233995","https://pbs.twimg.com/media/G9TfaZ9WMAE9Sjk.jpg","","in","","26","7","133","https://x.com/GenshinImpactID/status/2005488949532233995","1605460246645772288","GenshinImpactID"
"2006359310964756740","2025-12-31T13:38:30.000Z","0","HAYIII NINOCHANGG SALAM KENALL @eatmyllove!! omg di genshin char fav kamu siapa ajahh? :3","2006359310964756740","","","in","","0","1","0","https://x.com/mozelovebot/status/2006359310964756740","2739672834","mozelovebot"
"2006397479219257746","2025-12-31T16:10:10.000Z","6","ʚ open pre-order ɞ 
꒰ Genshin Impact 30cm Doll ‘Iwaki’ Zhongli 🔸🍫꒱

🏷️ Price: IDR 395k
✅ DP: 325k
— skele: +60k
— horns &amp; tail: +70k

🗓️ Close: 18/1 11PM WIB (GMT+7)

✔️ bersih CH
🚚 shipping from JKT🇮🇩
🌎 WW shipping🆗
📩 DM for order! ♡
#warunggenshin #原神 #GenshinImpact https://t.co/5qmO5z15Xd","2006397479219257746","https://pbs.twimg.com/media/G9gn3j0aMAAp1lH.jpg","","in","","1","0","0","https://x.com/neuvikitty/status/2006397479219257746","1137586443809841153","neuvikitty"
"2006333320964313394","2025-12-31T11:55:14.000Z","0","Taun baruan cm di kamar mes minum pop es aja","2006333320964313394","","","in","","0","0","0","https://x.com/wkdl_/status/2006333320964313394","1090980649081626624","wkdl_"
"2006330724962779331","2025-12-31T11:44:55.000Z","8","[OPEN PO] Lili Having Tea on Rock, Zhongli Genshin 20cm Doll
❗ Close: Limited, sampai S0LD
💵 380rb DP 260rb
🧸 +Skeleton: 40rb DP 30rb
🧸 +Ears: 20rb

✅ Harga bersih INA, inc packing
🏡 dom. Tangerang
Pelunasan 🍊/🍏 🆗 https://t.co/ofXn6U64Kp","2006330724962779331","https://pbs.twimg.com/media/G9frE9LbkAAtEi9.jpg","","in","","1","0","0","https://x.com/jaycmel/status/2006330724962779331","3378748639","jaycmel"
"2006331167910625511","2025-12-31T11:46:40.000Z","0","slowrep sampe malem ya guys, mau ada acara di perumahan🐈","2006331167910625511","","","in","","0","0","0","https://x.com/CaptCollei/status/2006331167910625511","481293001","CaptCollei"
"2006209453952229524","2025-12-31T03:43:02.000Z","1","Simpel aja aku mah. Demi genshin impek. Ini serius soalnya aku penasaran sama ending cerita gim ini.","2006209453952229524","","","in","","0","1","0","https://x.com/kaijuunomarch/status/2006209453952229524","1592992502310576128","kaijuunomarch"
"2006410270495879219","2025-12-31T17:01:00.000Z","0","Gacha gajian (shop reset) standard banner Genshin Impact di tahun 2026 ✨

Sebuah utas 📝 https://t.co/wr3GyV3mbs","2006410270495879219","https://pbs.twimg.com/media/G9gzgiaaEAAsnA3.jpg","","in","","0","1","0","https://x.com/rayytama/status/2006410270495879219","126915526","rayytama"
"2043711848353325341","2026-04-13T15:24:09.000Z","572","Yae Miko・八重神子 
GenshinImpact   原神 https://t.co/hwJdooZJxy","2043711848353325341","https://pbs.twimg.com/media/HFy5FykbIAAkRRM.jpg","","ja","","0","0","21","https://x.com/minamina0775/status/2043711848353325341","538207651","minamina0775"
"2003411510979166675","2025-12-23T10:25:01.000Z","9","Event Permohonan Karakter paruh akhir Versi Candra III sedang berlangsung! Persentase perolehan Varesa dan Xilonen akan meningkat drastis, jangan sampai kelewatan ya!","2003411516725293165","","GenshinImpactID","in","","1","0","0","https://x.com/GenshinImpactID/status/2003411516725293165","1605460246645772288","GenshinImpactID"
"2006197438445711559","2025-12-31T02:55:17.000Z","0","IFA LAHHHHHHH IFA TUUUU YG MMBUAT ME MAIN GENSHIN❤","2006197438445711559","","","in","","0","0","0","https://x.com/asteruum/status/2006197438445711559","1848314945970348032","asteruum"
"2006403281464209430","2025-12-31T16:33:14.000Z","0","When yah ada santa claus transfer aku duit 1jt buat brewek 🗿","2006403281464209430","","","in","","0","0","0","https://x.com/zhoumss/status/2006403281464209430","1452197116475060226","zhoumss"
"2006340009679581358","2025-12-31T12:21:48.000Z","0","akhirnya aku nyicil up testi yang numpuk itu💔","2006340009679581358","","","in","","0","1","0","https://x.com/stetlle/status/2006340009679581358","1013001581225103360","stetlle"
"2043834440833740938","2026-04-13T23:31:17.000Z","57","Genshin Impact,HSR,ZZZ never cared for the Player's voice award (unlike Wuwa) because the community didn't need validation. 

Up until now, the ""wuwa community"" is seeking validation be it gacaha revenue or awards from obscure sources.","2043834440833740938","","","en","","0","10","0","https://x.com/ChinoChatino/status/2043834440833740938","2332630399","ChinoChatino"
"2006363771833639053","2025-12-31T13:56:14.000Z","1","dahlah tahun baruan gini aku mo main genshin ajah","2006363771833639053","","","in","","0","0","0","https://x.com/panggilajazep/status/2006363771833639053","1651169706601242625","panggilajazep"
"2044068156420042986","2026-04-14T15:00:00.000Z","132","Who did you choose? 

A - Aether
B - Lumine

#GenshinImpact https://t.co/R2xRnfmPTv","2044068156420042986","https://pbs.twimg.com/media/HF39JffacAAoabr.jpg","","en","","19","56","5","https://x.com/About_Gacha/status/2044068156420042986","1870524414552383488","About_Gacha"
"2044108697396453571","2026-04-14T17:41:05.000Z","29","the wait for genshin 6.6 is so dire i started playing mlbb","2044108697396453571","","","en","","0","2","1","https://x.com/appledottore/status/2044108697396453571","1670428046036180993","appledottore"
"2006307321790746975","2025-12-31T10:11:55.000Z","0","Terbayang menunggu elemental burst di genshin terisi penuh.","2006307321790746975","","","in","","0","1","0","https://x.com/mondlichten/status/2006307321790746975","1708883873323728896","mondlichten"
"2006403851818250626","2025-12-31T16:35:30.000Z","0","princii dah fsr lg oll 😘","2006403851818250626","","","in","","0","1","0","https://x.com/xiloneon/status/2006403851818250626","1691304677101703168","xiloneon"
"2006276011806318814","2025-12-31T08:07:30.000Z","0","damn ketagihan main ini di genshin :) https://t.co/H1Lh9RoZDu","2006276011806318814","https://pbs.twimg.com/media/G9e5ZmxaYAIZuqc.jpg","","in","","0","0","0","https://x.com/laylaITB/status/2006276011806318814","928314996798373888","laylaITB"
"1874289448516571163","2025-01-01T03:02:44.000Z","813","Details:
https://t.co/40SIFCa2i8

Meet Citlali &gt;&gt;&gt;
https://t.co/xf4NQJWOKg","1874290130267369509","","GenshinImpact","in","","0","9","34","https://x.com/GenshinImpact/status/1874290130267369509","1072404907230060544","GenshinImpact"
"2006374267383165376","2025-12-31T14:37:56.000Z","0","Oohhh!!! Kayak di genshin ya","2006374267383165376","","","in","","0","0","0","https://x.com/rei_jasmine__/status/2006374267383165376","1302594912035074048","rei_jasmine__"
"2006395831503778285","2025-12-31T16:03:37.000Z","2","aku gak tau kenapa aku nangis bjir liat langit penuh kembang api, kek melow gitu bisa melewati tahun 2025 yang jungkir balik. 

happy new year moots! semoga tahun ini kita lebih banyak tertawa dan keadaan negeri ini membaik https://t.co/C43XMIvRuH","2006395831503778285","https://pbs.twimg.com/media/G9gmYEha8AAe2A0.jpg","","in","","0","1","0","https://x.com/kyrilflins/status/2006395831503778285","1969944818509111296","kyrilflins"
"2006446155664863246","2025-12-31T19:23:36.000Z","0","Mau login Genshin malah dapet notif ini padahal aku yakin ga ada temenku yang login akunku jam segini https://t.co/AXtlOLhCX2","2006446155664863246","https://pbs.twimg.com/media/G9hUISpaMAABYeY.jpg","","in","","0","1","0","https://x.com/el_ktnk_lon/status/2006446155664863246","1333079502264492033","el_ktnk_lon"
"2043722554024878334","2026-04-13T16:06:42.000Z","815","[Contains 6.6 Leaks / Spoilers]

MAVUIKA APPEARS MID AQ THEN RE-APPEARS AGAIN IN THE EPILOGUE‼️

Is she lending her gnosis to Nahida temporarily? 👀
#GenshinImpact #Mavuika https://t.co/gbmTEYXW56","2043722554024878334","https://pbs.twimg.com/media/HFzC0_Qa0AAM3_X.jpg","","en","","15","9","52","https://x.com/AboutTeyvat/status/2043722554024878334","1379818006650425346","AboutTeyvat"
"2043766410594398379","2026-04-13T19:00:58.000Z","635","#GenshinImpact https://t.co/2LlgKRcm8W","2043766410594398379","https://pbs.twimg.com/media/HFzqt1PaYAAPHor.jpg","","qme","","2","3","38","https://x.com/moran_serenitea/status/2043766410594398379","1705216773514252288","moran_serenitea"
"2006344463841689704","2025-12-31T12:39:30.000Z","0","GILA DEMIIIIII
GW UDAH 5 KALIAN GA BISA LOGIN GENSHIN","2006344463841689704","","","in","","0","1","0","https://x.com/nijinidia/status/2006344463841689704","1167028330425569281","nijinidia"
"2006395977897505021","2025-12-31T16:04:12.000Z","0","SUAMI GWEEHHHH 😫😫❤ https://t.co/pzqPHLJuZW","2006395977897505021","https://pbs.twimg.com/media/G9gmfVlbkAAwMvm.jpg","","in","","0","0","0","https://x.com/ganywu/status/2006395977897505021","775336941776764930","ganywu"
"2043690669709885893","2026-04-13T14:00:00.000Z","2029","絵チャ コロンビーナ🩵 #GenshinImpact #Columbina https://t.co/zSU0EB4QiT","2043690669709885893","https://pbs.twimg.com/media/HFyGxevbYAATxMr.jpg","","ja","","1","0","233","https://x.com/MT_gnsn/status/2043690669709885893","1344815609364680704","MT_gnsn"
"2043954357729931322","2026-04-14T07:27:48.000Z","15906","激アツ
早く｢こう｣なりたい、編成画面
4人でテェワット大陸、大横断する https://t.co/kD6bhfzuo9","2043954357729931322","https://pbs.twimg.com/media/HF2VpqvasAIk26N.jpg","","ja","","272","5","1444","https://x.com/pika_ti_kanz/status/2043954357729931322","1986643363979010048","pika_ti_kanz"
"2006232193459445805","2025-12-31T05:13:23.000Z","0","Shows Open ayyindaanike urumuki merupuki puttada anna....","2006232193459445805","","","in","","0","0","0","https://x.com/sakatashanks3/status/2006232193459445805","1168167953746907137","sakatashanks3"
"2006316143741735309","2025-12-31T10:46:58.000Z","1","Genshin self-insert yang sesungguhnya https://t.co/ISbDLysiO1","2006316143741735309","https://pbs.twimg.com/media/G9fd4m5bgAAN__A.jpg","","in","","1","1","0","https://x.com/venticikarang/status/2006316143741735309","1335187671530889223","venticikarang"
"2044032888191029746","2026-04-14T12:39:51.000Z","45","Can we finally talk about how Fontaine's gimmick should have been releasing 2 in 1 characters...
Lyney &amp; Lynette were honestly perfect for it!
#GenshinImpact https://t.co/b7UjMeNGFV","2044032888191029746","https://pbs.twimg.com/media/HF3cwyqaAAAPlf9.jpg","","en","","0","2","0","https://x.com/SipSipStefen/status/2044032888191029746","756265224","SipSipStefen"
"2006391329430048989","2025-12-31T15:45:44.000Z","0","telingaku sakit dengerin suara petasan bocil😭","2006391329430048989","","","in","","0","1","0","https://x.com/kyrilflins/status/2006391329430048989","1969944818509111296","kyrilflins"
"2044065916439433592","2026-04-14T14:51:06.000Z","21","ps5購入した記念にマルチで構図頑張って撮ってみました📷✨
今でもお気に入りです✨

#かいしんのいちまい
#愛を感じるいちまい https://t.co/3AcvFiOiw8","2044065916439433592","https://pbs.twimg.com/media/HF37HbIbQAAk9oB.jpg","","ja","","0","0","2","https://x.com/YUURI_genshin_/status/2044065916439433592","837288847322947584","YUURI_genshin_"
"2043649146117058744","2026-04-13T11:15:00.000Z","307","Which is your favorite gacha game that you’re still playing?

#WutheringWaves #Gacha https://t.co/gH3VyqCN6M","2043649146117058744","https://pbs.twimg.com/media/HFxyDgRacAAR2yc.jpg","","en","","18","151","13","https://x.com/iYatoOfficial/status/2043649146117058744","1138265375068565504","iYatoOfficial"
"2006282199344222608","2025-12-31T08:32:05.000Z","0","GUYS... maaf ya aku secara gak sengajar repost dan sempet jadiin ava fanart genshin yang ternyata ada campur tangan AI-nya, sumpah aku kagak tau soale si artist-nya gak cantumin di bio mereka. 😭😭😭😔🫳🏻","2006282199344222608","","","in","","0","1","0","https://x.com/Qiuyuanf/status/2006282199344222608","993738221799464960","Qiuyuanf"
"2006490873652195674","2025-12-31T22:21:17.000Z","61","Haiii Travellers!! 🌸✨️
Mari yang belum sempat mengerjakan event ""Soulsblazers Snowbound Journey"" bisa mampir sama saya~ 🦢✨️
Event berlangsung sampai tanggal 5 Desember jam 03.59 

Saya juga sedang ada diskon Genshin 30% juga!, mari mampir~ 🥳✨️‼️
t. #jokigenshin #zonauang https://t.co/91xdAWeUq0","2006490873652195674","https://pbs.twimg.com/media/G9h80KSbAAA9k1A.jpg","","in","","2","1","66","https://x.com/C0ffelate__01/status/2006490873652195674","1980674602402738177","C0ffelate__01"
"2006254723297673572","2025-12-31T06:42:55.000Z","0","Layout ready stock chibi Genshin anime 5k/ea diskon nataru, yuk jajan sekarang sebelum aku close promo! 🎄☃️ https://t.co/Cvy4yEjkUT","2006254723297673572","https://pbs.twimg.com/media/G9emCE_bsAAKcxd.jpg","","in","","2","0","5","https://x.com/salno/status/2006254723297673572","748349696","salno"
"2043906067273527697","2026-04-14T04:15:55.000Z","51","こんなすまし顔して口悪悪なのめちゃくちゃめろいんだよね！！
うあああああ…","2043906067273527697","","","ja","","0","2","0","https://x.com/Amagami_Nora/status/2043906067273527697","1353560136233537536","Amagami_Nora"
"2006440058115748091","2025-12-31T18:59:22.000Z","1","Dinekka ruddudu , year starting lo kuda edupe naa ra miku","2006440058115748091","","","in","","0","0","0","https://x.com/Monkey_D_Kalyan/status/2006440058115748091","1300302907208658946","Monkey_D_Kalyan"
